2019-05-27 10:21:13,757 [   7819]   INFO - ndex.PrebuiltIndexProviderBase - Using prebuilt id-index from /home/student/.PyCharmCE2019.1/system/index/.persistent/prebuilt/Python/id-index.input 
2019-05-27 10:21:14,323 [   8385]   INFO - pl$FileIndexDataInitialization - Initialization done:1586 
2019-05-27 10:21:14,346 [   8408]   INFO - exImpl$StubIndexInitialization - Initialization done:22 
2019-05-27 10:21:16,570 [  10632]   INFO - m.intellij.ui.mac.touchbar.NST - OS doesn't support touchbar, skip nst loading 
2019-05-27 10:21:16,628 [  10690]   INFO - penapi.wm.impl.GlobalMenuLinux - Closed dbus-service 'com.canonical.AppMenu.Registrar' 
2019-05-27 10:21:16,782 [  10844]   INFO - .openapi.application.Preloader - com.intellij.openapi.actionSystem.impl.ActionPreloader took 4347 ms 
2019-05-27 10:21:17,459 [  11521]   INFO - com.intellij.ide.ui.UISettings - Loaded: fontSize=12, fontScale=1.0; restored: fontSize=12, fontScale=1.0 
2019-05-27 10:21:18,117 [  12179]   INFO - .openapi.application.Preloader - com.intellij.ide.ui.search.SearchableOptionPreloader took 1334 ms 
2019-05-27 10:21:18,211 [  12273]   INFO - j.ide.ui.OptionsTopHitProvider - 1545 ms spent on EDT to cache options in application 
2019-05-27 10:21:18,618 [  12680]   INFO - rationStore.ComponentStoreImpl - Saving appDaemonCodeAnalyzerSettings took 36 ms, DefaultFont took 12 ms, FileTypeManager took 14 ms, PropertiesComponent took 59 ms, UISettings took 18 ms 
2019-05-27 10:21:18,712 [  12774]   INFO - stubs.SerializationManagerImpl - START StubSerializationManager SHUTDOWN 
2019-05-27 10:21:18,747 [  12809]   INFO - stubs.SerializationManagerImpl - END StubSerializationManager SHUTDOWN 
2019-05-27 10:21:18,747 [  12809]   INFO - il.indexing.FileBasedIndexImpl - START INDEX SHUTDOWN 
2019-05-27 10:21:18,851 [  12913]   INFO - il.indexing.FileBasedIndexImpl - END INDEX SHUTDOWN 
2019-05-27 10:21:18,879 [  12941]   INFO - org.jetbrains.io.BuiltInServer - web server stopped 
2019-05-27 10:21:18,908 [  12970]   INFO - Types.impl.FileTypeManagerImpl - FileTypeManager: 0 auto-detected files
Elapsed time on auto-detect: 0 ms 
2019-05-27 10:21:18,920 [  12982]   INFO - pl.local.NativeFileWatcherImpl - Watcher terminated with exit code 0 
2019-05-27 10:21:18,923 [  12985]   INFO - newvfs.persistent.PersistentFS - VFS dispose started 
2019-05-27 10:21:18,926 [  12988]   INFO - newvfs.persistent.PersistentFS - VFS dispose completed 
2019-05-27 10:21:18,942 [  13004]   INFO - .openapi.application.Preloader - com.intellij.codeInsight.completion.CompletionPreloader took 825 ms 
2019-05-27 10:21:18,938 [  13000]   INFO -        #com.intellij.idea.Main - ------------------------------------------------------ IDE SHUTDOWN ------------------------------------------------------ 
2019-05-27 10:21:18,955 [  13017]   INFO - org.jetbrains.io.BuiltInServer - web server stopped 
2019-05-27 10:21:35,726 [      0]   INFO -        #com.intellij.idea.Main - ------------------------------------------------------ IDE STARTED ------------------------------------------------------ 
2019-05-27 10:21:35,786 [     60]   INFO -        #com.intellij.idea.Main - IDE: PyCharm (build #PC-191.7141.48, 07 May 2019 07:34) 
2019-05-27 10:21:35,786 [     60]   INFO -        #com.intellij.idea.Main - OS: Linux (4.18.0-15-generic, amd64) 
2019-05-27 10:21:35,786 [     60]   INFO -        #com.intellij.idea.Main - JRE: 11.0.2+9-b159.56 (JetBrains s.r.o) 
2019-05-27 10:21:35,786 [     60]   INFO -        #com.intellij.idea.Main - JVM: 11.0.2+9-b159.56 (OpenJDK 64-Bit Server VM) 
2019-05-27 10:21:35,787 [     61]   INFO -        #com.intellij.idea.Main - JVM Args: -Xms128m -Xmx750m -XX:ReservedCodeCacheSize=240m -XX:+UseConcMarkSweepGC -XX:SoftRefLRUPolicyMSPerMB=50 -ea -Dsun.io.useCanonCaches=false -Djava.net.preferIPv4Stack=true -Djdk.http.auth.tunneling.disabledSchemes="" -XX:+HeapDumpOnOutOfMemoryError -XX:-OmitStackTraceInFastThrow -Dawt.useSystemAAFontSettings=lcd -Dsun.java2d.renderer=sun.java2d.marlin.MarlinRenderingEngine -XX:ErrorFile=/home/student/java_error_in_PYCHARM_%p.log -XX:HeapDumpPath=/home/student/java_error_in_PYCHARM.hprof -Didea.paths.selector=PyCharmCE2019.1 -Djb.vmOptionsFile=/opt/pycharm-community-2019.1.2/bin/pycharm64.vmoptions -Didea.platform.prefix=PyCharmCore 
2019-05-27 10:21:35,787 [     61]   INFO -        #com.intellij.idea.Main - charsets: JNU=UTF-8 file=UTF-8 
2019-05-27 10:21:35,802 [     76]   INFO -        #com.intellij.idea.Main - JNA library (64-bit) loaded in 15 ms 
2019-05-27 10:21:36,541 [    815]   INFO -     #com.intellij.util.ui.JBUI - User scale factor: 1.0 
2019-05-27 10:21:36,552 [    826]   INFO -     #com.intellij.util.ui.JBUI - System scale factor: 1.0 (JRE-managed HiDPI) 
2019-05-27 10:21:37,121 [   1395]   INFO - .intellij.idea.IdeaApplication - CPU cores: 1; ForkJoinPool.commonPool: java.util.concurrent.ForkJoinPool@3de2c474[Running, parallelism = 1, size = 0, active = 0, running = 0, steals = 0, tasks = 0, submissions = 0]; factory: com.intellij.concurrency.IdeaForkJoinWorkerThreadFactory@3f93742e 
2019-05-27 10:21:37,169 [   1443]   INFO - .intellij.idea.IdeaApplication - WM detected: GNOME Shell 
2019-05-27 10:21:38,155 [   2429]   INFO - llij.ide.plugins.PluginManager - load plugin descriptors took 542 ms 
2019-05-27 10:21:38,196 [   2470]   INFO - llij.ide.plugins.PluginManager - Plugin 'IntelliJ Configuration Script' can't be loaded because: Plugin does not include any module dependency tags in its plugin.xml therefore is assumed legacy and can be loaded only in IntelliJ IDEA 
2019-05-27 10:21:38,291 [   2565]   INFO - llij.ide.plugins.PluginManager - 20 plugins initialized in 679 ms 
2019-05-27 10:21:38,291 [   2565]   INFO - llij.ide.plugins.PluginManager - Loaded bundled plugins: Copyright (191.7141.48), EditorConfig (191.7141.48), Git Integration (191.7141.48), GitHub (191.7141.48), IDEA CORE (191.7141.48), IntelliLang (191.7141.48), Markdown support (191.7141.48), Mercurial Integration (191.7141.48), Properties Support (191.7141.48), Python Copyright (191.7141.48), Python IntelliLang (191.7141.48), Python ReStructureText Integration (191.7141.48), Python Terminal (191.7141.48), ReStructuredText Support (191.7141.48), Settings Repository (191.7141.48), Subversion (191.7141.48), Task Management (191.7141.48), Terminal (191.7141.48), YAML (191.7141.48) 
2019-05-27 10:21:38,291 [   2565]   INFO - llij.ide.plugins.PluginManager - Disabled plugins: IntelliJ Configuration Script (191.7141.48) 
2019-05-27 10:21:38,813 [   3087]   INFO - ellij.util.io.PagedFileStorage - lower=100; upper=500; buffer=10; max=721 
2019-05-27 10:21:38,869 [   3143]   INFO - pl.local.NativeFileWatcherImpl - Starting file watcher: /opt/pycharm-community-2019.1.2/bin/fsnotifier64 
2019-05-27 10:21:38,920 [   3194]   INFO - pl.local.NativeFileWatcherImpl - Native file watcher is operational. 
2019-05-27 10:21:41,976 [   6250]   INFO - til.net.ssl.CertificateManager - Default SSL context initialized 
2019-05-27 10:21:42,051 [   6325]   INFO - tellij.ide.SystemHealthMonitor - restored ignored PIPE handler 
2019-05-27 10:21:42,098 [   6372]   INFO - rains.ide.BuiltInServerManager - built-in server started, port 63342 
2019-05-27 10:21:42,153 [   6427]   INFO - j.ide.ui.OptionsTopHitProvider - 978 ms spent to cache options in application 
2019-05-27 10:21:42,153 [   6427]   INFO - .openapi.application.Preloader - com.intellij.ide.ui.OptionsTopHitProvider$Activity took 977 ms 
2019-05-27 10:21:42,232 [   6506]   INFO - gs.impl.UpdateCheckerComponent - channel: release 
2019-05-27 10:21:42,486 [   6760]   INFO - il.indexing.FileBasedIndexImpl - Index exts enumerated:73, number of extensions:21 
2019-05-27 10:21:42,501 [   6775]   INFO - il.indexing.FileBasedIndexImpl - Index scheduled:15 
2019-05-27 10:21:42,541 [   6815]   INFO - tellij.psi.stubs.StubIndexImpl - All stub exts enumerated:18, number of extensions:11 
2019-05-27 10:21:42,551 [   6825]   INFO - tellij.psi.stubs.StubIndexImpl - stub exts update scheduled:0 
2019-05-27 10:21:42,697 [   6971]   INFO - pi.util.registry.RegistryValue - Registry value 'ide.ssh.one.time.password' has changed to 'true' 
2019-05-27 10:21:42,804 [   7078]   INFO - plication.impl.ApplicationImpl - 67 application components initialized in 5197ms 
2019-05-27 10:21:42,832 [   7106]   INFO - .intellij.idea.IdeaApplication - App initialization took 8276 ms 
2019-05-27 10:21:43,504 [   7778]   INFO - ndex.PrebuiltIndexProviderBase - Using prebuilt id-index from /home/student/.PyCharmCE2019.1/system/index/.persistent/prebuilt/Python/id-index.input 
2019-05-27 10:21:44,061 [   8335]   INFO - pl$FileIndexDataInitialization - Initialization done:1568 
2019-05-27 10:21:44,110 [   8384]   INFO - exImpl$StubIndexInitialization - Initialization done:49 
2019-05-27 10:21:45,940 [  10214]   INFO - m.intellij.ui.mac.touchbar.NST - OS doesn't support touchbar, skip nst loading 
2019-05-27 10:21:45,982 [  10256]   INFO - penapi.wm.impl.GlobalMenuLinux - Closed dbus-service 'com.canonical.AppMenu.Registrar' 
2019-05-27 10:21:45,995 [  10269]   INFO - .openapi.application.Preloader - com.intellij.openapi.actionSystem.impl.ActionPreloader took 3833 ms 
2019-05-27 10:21:46,897 [  11171]   INFO - com.intellij.ide.ui.UISettings - Loaded: fontSize=12, fontScale=1.0; restored: fontSize=12, fontScale=1.0 
2019-05-27 10:21:47,398 [  11672]   INFO - .openapi.application.Preloader - com.intellij.ide.ui.search.SearchableOptionPreloader took 1403 ms 
2019-05-27 10:21:47,689 [  11963]   INFO - j.ide.ui.OptionsTopHitProvider - 1649 ms spent on EDT to cache options in application 
2019-05-27 10:21:48,015 [  12289]   INFO - .openapi.application.Preloader - com.intellij.codeInsight.completion.CompletionPreloader took 616 ms 
2019-05-27 10:21:48,024 [  12298]   INFO - .openapi.application.Preloader - com.intellij.ide.actions.GotoClassPresentationUpdater took 7 ms 
2019-05-27 10:21:48,155 [  12429]   INFO - rationStore.ComponentStoreImpl - Saving appDaemonCodeAnalyzerSettings took 39 ms, FileTypeManager took 12 ms, Images.OptionsManager took 86 ms, TemplateSettings took 13 ms, UpdatesConfigurable took 16 ms 
2019-05-27 10:21:48,218 [  12492]   INFO - stubs.SerializationManagerImpl - START StubSerializationManager SHUTDOWN 
2019-05-27 10:21:48,233 [  12507]   INFO - stubs.SerializationManagerImpl - END StubSerializationManager SHUTDOWN 
2019-05-27 10:21:48,233 [  12507]   INFO - il.indexing.FileBasedIndexImpl - START INDEX SHUTDOWN 
2019-05-27 10:21:48,290 [  12564]   INFO - il.indexing.FileBasedIndexImpl - END INDEX SHUTDOWN 
2019-05-27 10:21:48,295 [  12569]   INFO - org.jetbrains.io.BuiltInServer - web server stopped 
2019-05-27 10:21:48,311 [  12585]   INFO - Types.impl.FileTypeManagerImpl - FileTypeManager: 0 auto-detected files
Elapsed time on auto-detect: 0 ms 
2019-05-27 10:21:48,315 [  12589]   INFO - pl.local.NativeFileWatcherImpl - Watcher terminated with exit code 0 
2019-05-27 10:21:48,318 [  12592]   INFO - newvfs.persistent.PersistentFS - VFS dispose started 
2019-05-27 10:21:48,331 [  12605]   INFO - newvfs.persistent.PersistentFS - VFS dispose completed 
2019-05-27 10:21:48,355 [  12629]   INFO -        #com.intellij.idea.Main - ------------------------------------------------------ IDE SHUTDOWN ------------------------------------------------------ 
2019-05-27 10:21:48,374 [  12648]   INFO - org.jetbrains.io.BuiltInServer - web server stopped 
2019-05-27 10:21:52,952 [      0]   INFO -        #com.intellij.idea.Main - ------------------------------------------------------ IDE STARTED ------------------------------------------------------ 
2019-05-27 10:21:52,997 [     45]   INFO -        #com.intellij.idea.Main - IDE: PyCharm (build #PC-191.7141.48, 07 May 2019 07:34) 
2019-05-27 10:21:52,997 [     45]   INFO -        #com.intellij.idea.Main - OS: Linux (4.18.0-15-generic, amd64) 
2019-05-27 10:21:52,997 [     45]   INFO -        #com.intellij.idea.Main - JRE: 11.0.2+9-b159.56 (JetBrains s.r.o) 
2019-05-27 10:21:52,997 [     45]   INFO -        #com.intellij.idea.Main - JVM: 11.0.2+9-b159.56 (OpenJDK 64-Bit Server VM) 
2019-05-27 10:21:52,997 [     45]   INFO -        #com.intellij.idea.Main - JVM Args: -Xms128m -Xmx750m -XX:ReservedCodeCacheSize=240m -XX:+UseConcMarkSweepGC -XX:SoftRefLRUPolicyMSPerMB=50 -ea -Dsun.io.useCanonCaches=false -Djava.net.preferIPv4Stack=true -Djdk.http.auth.tunneling.disabledSchemes="" -XX:+HeapDumpOnOutOfMemoryError -XX:-OmitStackTraceInFastThrow -Dawt.useSystemAAFontSettings=lcd -Dsun.java2d.renderer=sun.java2d.marlin.MarlinRenderingEngine -XX:ErrorFile=/home/student/java_error_in_PYCHARM_%p.log -XX:HeapDumpPath=/home/student/java_error_in_PYCHARM.hprof -Didea.paths.selector=PyCharmCE2019.1 -Djb.vmOptionsFile=/opt/pycharm-community-2019.1.2/bin/pycharm64.vmoptions -Didea.platform.prefix=PyCharmCore 
2019-05-27 10:21:52,997 [     45]   INFO -        #com.intellij.idea.Main - charsets: JNU=UTF-8 file=UTF-8 
2019-05-27 10:21:53,014 [     62]   INFO -        #com.intellij.idea.Main - JNA library (64-bit) loaded in 16 ms 
2019-05-27 10:21:53,773 [    821]   INFO -     #com.intellij.util.ui.JBUI - User scale factor: 1.0 
2019-05-27 10:21:53,787 [    835]   INFO -     #com.intellij.util.ui.JBUI - System scale factor: 1.0 (JRE-managed HiDPI) 
2019-05-27 10:21:54,941 [   1989]   INFO - .intellij.idea.IdeaApplication - CPU cores: 1; ForkJoinPool.commonPool: java.util.concurrent.ForkJoinPool@35f8da48[Running, parallelism = 1, size = 0, active = 0, running = 0, steals = 0, tasks = 0, submissions = 0]; factory: com.intellij.concurrency.IdeaForkJoinWorkerThreadFactory@4bca53cf 
2019-05-27 10:21:55,106 [   2154]   INFO - .intellij.idea.IdeaApplication - WM detected: GNOME Shell 
2019-05-27 10:21:57,199 [   4247]   INFO - llij.ide.plugins.PluginManager - load plugin descriptors took 1146 ms 
2019-05-27 10:21:57,279 [   4327]   INFO - llij.ide.plugins.PluginManager - Plugin 'IntelliJ Configuration Script' can't be loaded because: Plugin does not include any module dependency tags in its plugin.xml therefore is assumed legacy and can be loaded only in IntelliJ IDEA 
2019-05-27 10:21:57,420 [   4468]   INFO - llij.ide.plugins.PluginManager - 20 plugins initialized in 1367 ms 
2019-05-27 10:21:57,421 [   4469]   INFO - llij.ide.plugins.PluginManager - Loaded bundled plugins: Copyright (191.7141.48), EditorConfig (191.7141.48), Git Integration (191.7141.48), GitHub (191.7141.48), IDEA CORE (191.7141.48), IntelliLang (191.7141.48), Markdown support (191.7141.48), Mercurial Integration (191.7141.48), Properties Support (191.7141.48), Python Copyright (191.7141.48), Python IntelliLang (191.7141.48), Python ReStructureText Integration (191.7141.48), Python Terminal (191.7141.48), ReStructuredText Support (191.7141.48), Settings Repository (191.7141.48), Subversion (191.7141.48), Task Management (191.7141.48), Terminal (191.7141.48), YAML (191.7141.48) 
2019-05-27 10:21:57,421 [   4469]   INFO - llij.ide.plugins.PluginManager - Disabled plugins: IntelliJ Configuration Script (191.7141.48) 
2019-05-27 10:21:58,186 [   5234]   INFO - ellij.util.io.PagedFileStorage - lower=100; upper=500; buffer=10; max=721 
2019-05-27 10:21:58,251 [   5299]   INFO - pl.local.NativeFileWatcherImpl - Starting file watcher: /opt/pycharm-community-2019.1.2/bin/fsnotifier64 
2019-05-27 10:21:58,302 [   5350]   INFO - pl.local.NativeFileWatcherImpl - Native file watcher is operational. 
2019-05-27 10:22:00,477 [   7525]   INFO - til.net.ssl.CertificateManager - Default SSL context initialized 
2019-05-27 10:22:00,554 [   7602]   INFO - tellij.ide.SystemHealthMonitor - restored ignored PIPE handler 
2019-05-27 10:22:00,576 [   7624]   INFO - rains.ide.BuiltInServerManager - built-in server started, port 63342 
2019-05-27 10:22:00,680 [   7728]   INFO - j.ide.ui.OptionsTopHitProvider - 881 ms spent to cache options in application 
2019-05-27 10:22:00,680 [   7728]   INFO - .openapi.application.Preloader - com.intellij.ide.ui.OptionsTopHitProvider$Activity took 880 ms 
2019-05-27 10:22:00,777 [   7825]   INFO - gs.impl.UpdateCheckerComponent - channel: release 
2019-05-27 10:22:01,072 [   8120]   INFO - il.indexing.FileBasedIndexImpl - Index exts enumerated:107, number of extensions:21 
2019-05-27 10:22:01,097 [   8145]   INFO - il.indexing.FileBasedIndexImpl - Index scheduled:22 
2019-05-27 10:22:01,174 [   8222]   INFO - tellij.psi.stubs.StubIndexImpl - All stub exts enumerated:44, number of extensions:11 
2019-05-27 10:22:01,175 [   8223]   INFO - tellij.psi.stubs.StubIndexImpl - stub exts update scheduled:1 
2019-05-27 10:22:01,306 [   8354]   INFO - pi.util.registry.RegistryValue - Registry value 'ide.ssh.one.time.password' has changed to 'true' 
2019-05-27 10:22:01,431 [   8479]   INFO - plication.impl.ApplicationImpl - 67 application components initialized in 5389ms 
2019-05-27 10:22:01,461 [   8509]   INFO - .intellij.idea.IdeaApplication - App initialization took 9635 ms 
2019-05-27 10:22:02,002 [   9050]   INFO - ndex.PrebuiltIndexProviderBase - Using prebuilt id-index from /home/student/.PyCharmCE2019.1/system/index/.persistent/prebuilt/Python/id-index.input 
2019-05-27 10:22:02,463 [   9511]   INFO - pl$FileIndexDataInitialization - Initialization done:1371 
2019-05-27 10:22:02,489 [   9537]   INFO - exImpl$StubIndexInitialization - Initialization done:25 
2019-05-27 10:22:04,453 [  11501]   INFO - m.intellij.ui.mac.touchbar.NST - OS doesn't support touchbar, skip nst loading 
2019-05-27 10:22:04,494 [  11542]   INFO - penapi.wm.impl.GlobalMenuLinux - Closed dbus-service 'com.canonical.AppMenu.Registrar' 
2019-05-27 10:22:04,558 [  11606]   INFO - plication.impl.ApplicationImpl - ApplicationImpl.externalInstanceListener invocation 
2019-05-27 10:22:04,570 [  11618]   INFO - ellij.ide.CommandLineProcessor - External command line: 
2019-05-27 10:22:04,570 [  11618]   INFO - ellij.ide.CommandLineProcessor - Dir: /home/student/. 
2019-05-27 10:22:04,570 [  11618]   INFO - ellij.ide.CommandLineProcessor - ----- 
2019-05-27 10:22:04,757 [  11805]   INFO - .openapi.application.Preloader - com.intellij.openapi.actionSystem.impl.ActionPreloader took 4075 ms 
2019-05-27 10:22:05,413 [  12461]   INFO - com.intellij.ide.ui.UISettings - Loaded: fontSize=12, fontScale=1.0; restored: fontSize=12, fontScale=1.0 
2019-05-27 10:22:06,065 [  13113]   INFO - .openapi.application.Preloader - com.intellij.ide.ui.search.SearchableOptionPreloader took 1307 ms 
2019-05-27 10:22:06,238 [  13286]   INFO - j.ide.ui.OptionsTopHitProvider - 1631 ms spent on EDT to cache options in application 
2019-05-27 10:22:06,719 [  13767]   INFO - rationStore.ComponentStoreImpl - Saving appDaemonCodeAnalyzerSettings took 51 ms, FileBasedIndex took 66 ms, GeneralSettings took 22 ms, TemplateSettings took 14 ms, UpdatesConfigurable took 11 ms 
2019-05-27 10:22:06,787 [  13835]   INFO - stubs.SerializationManagerImpl - START StubSerializationManager SHUTDOWN 
2019-05-27 10:22:06,803 [  13851]   INFO - stubs.SerializationManagerImpl - END StubSerializationManager SHUTDOWN 
2019-05-27 10:22:06,804 [  13852]   INFO - il.indexing.FileBasedIndexImpl - START INDEX SHUTDOWN 
2019-05-27 10:22:06,828 [  13876]   INFO - .openapi.application.Preloader - com.intellij.codeInsight.completion.CompletionPreloader took 763 ms 
2019-05-27 10:22:06,845 [  13893]   INFO - .openapi.application.Preloader - com.intellij.ide.actions.GotoClassPresentationUpdater took 16 ms 
2019-05-27 10:22:06,864 [  13912]   INFO - il.indexing.FileBasedIndexImpl - END INDEX SHUTDOWN 
2019-05-27 10:22:06,878 [  13926]   INFO - org.jetbrains.io.BuiltInServer - web server stopped 
2019-05-27 10:22:06,891 [  13939]   INFO - Types.impl.FileTypeManagerImpl - FileTypeManager: 0 auto-detected files
Elapsed time on auto-detect: 0 ms 
2019-05-27 10:22:06,894 [  13942]   INFO - pl.local.NativeFileWatcherImpl - Watcher terminated with exit code 0 
2019-05-27 10:22:06,903 [  13951]   INFO - newvfs.persistent.PersistentFS - VFS dispose started 
2019-05-27 10:22:06,909 [  13957]   INFO - newvfs.persistent.PersistentFS - VFS dispose completed 
2019-05-27 10:22:06,924 [  13972]   INFO -        #com.intellij.idea.Main - ------------------------------------------------------ IDE SHUTDOWN ------------------------------------------------------ 
2019-05-27 10:22:06,937 [  13985]   INFO - org.jetbrains.io.BuiltInServer - web server stopped 
2019-05-27 10:28:54,787 [      0]   INFO -        #com.intellij.idea.Main - ------------------------------------------------------ IDE STARTED ------------------------------------------------------ 
2019-05-27 10:28:54,951 [    164]   INFO -        #com.intellij.idea.Main - IDE: PyCharm (build #PC-191.7141.48, 07 May 2019 07:34) 
2019-05-27 10:28:54,951 [    164]   INFO -        #com.intellij.idea.Main - OS: Linux (4.18.0-15-generic, amd64) 
2019-05-27 10:28:54,951 [    164]   INFO -        #com.intellij.idea.Main - JRE: 11.0.2+9-b159.56 (JetBrains s.r.o) 
2019-05-27 10:28:54,951 [    164]   INFO -        #com.intellij.idea.Main - JVM: 11.0.2+9-b159.56 (OpenJDK 64-Bit Server VM) 
2019-05-27 10:28:54,952 [    165]   INFO -        #com.intellij.idea.Main - JVM Args: -Xms128m -Xmx750m -XX:ReservedCodeCacheSize=240m -XX:+UseConcMarkSweepGC -XX:SoftRefLRUPolicyMSPerMB=50 -ea -Dsun.io.useCanonCaches=false -Djava.net.preferIPv4Stack=true -Djdk.http.auth.tunneling.disabledSchemes="" -XX:+HeapDumpOnOutOfMemoryError -XX:-OmitStackTraceInFastThrow -Dawt.useSystemAAFontSettings=lcd -Dsun.java2d.renderer=sun.java2d.marlin.MarlinRenderingEngine -XX:ErrorFile=/home/student/java_error_in_PYCHARM_%p.log -XX:HeapDumpPath=/home/student/java_error_in_PYCHARM.hprof -Didea.paths.selector=PyCharmCE2019.1 -Djb.vmOptionsFile=/snap/pycharm-community/128/bin/pycharm64.vmoptions -Didea.platform.prefix=PyCharmCore 
2019-05-27 10:28:54,952 [    165]   INFO -        #com.intellij.idea.Main - charsets: JNU=UTF-8 file=UTF-8 
2019-05-27 10:28:55,187 [    400]   INFO -        #com.intellij.idea.Main - JNA library (64-bit) loaded in 235 ms 
2019-05-27 10:28:57,179 [   2392]   INFO -     #com.intellij.util.ui.JBUI - User scale factor: 1.0 
2019-05-27 10:28:57,196 [   2409]   INFO -     #com.intellij.util.ui.JBUI - System scale factor: 1.0 (JRE-managed HiDPI) 
2019-05-27 10:28:58,164 [   3377]   INFO - .intellij.idea.IdeaApplication - CPU cores: 1; ForkJoinPool.commonPool: java.util.concurrent.ForkJoinPool@38e8341[Running, parallelism = 1, size = 0, active = 0, running = 0, steals = 0, tasks = 0, submissions = 0]; factory: com.intellij.concurrency.IdeaForkJoinWorkerThreadFactory@348c6c06 
2019-05-27 10:28:58,250 [   3463]   INFO - .intellij.idea.IdeaApplication - WM detected: GNOME Shell 
2019-05-27 10:29:00,500 [   5713]   INFO - llij.ide.plugins.PluginManager - load plugin descriptors took 1605 ms 
2019-05-27 10:29:00,565 [   5778]   INFO - llij.ide.plugins.PluginManager - Plugin 'IntelliJ Configuration Script' can't be loaded because: Plugin does not include any module dependency tags in its plugin.xml therefore is assumed legacy and can be loaded only in IntelliJ IDEA 
2019-05-27 10:29:00,778 [   5991]   INFO - llij.ide.plugins.PluginManager - 20 plugins initialized in 1884 ms 
2019-05-27 10:29:00,778 [   5991]   INFO - llij.ide.plugins.PluginManager - Loaded bundled plugins: Copyright (191.7141.48), EditorConfig (191.7141.48), Git Integration (191.7141.48), GitHub (191.7141.48), IDEA CORE (191.7141.48), IntelliLang (191.7141.48), Markdown support (191.7141.48), Mercurial Integration (191.7141.48), Properties Support (191.7141.48), Python Copyright (191.7141.48), Python IntelliLang (191.7141.48), Python ReStructureText Integration (191.7141.48), Python Terminal (191.7141.48), ReStructuredText Support (191.7141.48), Settings Repository (191.7141.48), Subversion (191.7141.48), Task Management (191.7141.48), Terminal (191.7141.48), YAML (191.7141.48) 
2019-05-27 10:29:00,778 [   5991]   INFO - llij.ide.plugins.PluginManager - Disabled plugins: IntelliJ Configuration Script (191.7141.48) 
2019-05-27 10:29:03,627 [   8840]   INFO - ellij.util.io.PagedFileStorage - lower=100; upper=500; buffer=10; max=721 
2019-05-27 10:29:03,706 [   8919]   INFO - pl.local.NativeFileWatcherImpl - Starting file watcher: /snap/pycharm-community/128/bin/fsnotifier64 
2019-05-27 10:29:03,763 [   8976]   INFO - pl.local.NativeFileWatcherImpl - Native file watcher is operational. 
2019-05-27 10:29:06,792 [  12005]   INFO - til.net.ssl.CertificateManager - Default SSL context initialized 
2019-05-27 10:29:06,973 [  12186]   INFO - tellij.ide.SystemHealthMonitor - restored ignored PIPE handler 
2019-05-27 10:29:07,172 [  12385]   INFO - rains.ide.BuiltInServerManager - built-in server started, port 63342 
2019-05-27 10:29:07,238 [  12451]   INFO - gs.impl.UpdateCheckerComponent - channel: release 
2019-05-27 10:29:07,445 [  12658]   INFO - j.ide.ui.OptionsTopHitProvider - 1390 ms spent to cache options in application 
2019-05-27 10:29:07,446 [  12659]   INFO - .openapi.application.Preloader - com.intellij.ide.ui.OptionsTopHitProvider$Activity took 1390 ms 
2019-05-27 10:29:07,619 [  12832]   INFO - il.indexing.FileBasedIndexImpl - Index exts enumerated:171, number of extensions:21 
2019-05-27 10:29:07,635 [  12848]   INFO - il.indexing.FileBasedIndexImpl - Index scheduled:15 
2019-05-27 10:29:07,684 [  12897]   INFO - tellij.psi.stubs.StubIndexImpl - All stub exts enumerated:23, number of extensions:11 
2019-05-27 10:29:07,691 [  12904]   INFO - tellij.psi.stubs.StubIndexImpl - stub exts update scheduled:6 
2019-05-27 10:29:07,883 [  13096]   INFO - pi.util.registry.RegistryValue - Registry value 'ide.ssh.one.time.password' has changed to 'true' 
2019-05-27 10:29:08,153 [  13366]   INFO - plication.impl.ApplicationImpl - 67 application components initialized in 9268ms 
2019-05-27 10:29:08,174 [  13387]   INFO - .intellij.idea.IdeaApplication - App initialization took 16302 ms 
2019-05-27 10:29:13,170 [  18383]   INFO - m.intellij.ui.mac.touchbar.NST - OS doesn't support touchbar, skip nst loading 
2019-05-27 10:29:13,205 [  18418]   INFO - penapi.wm.impl.GlobalMenuLinux - Closed dbus-service 'com.canonical.AppMenu.Registrar' 
2019-05-27 10:29:13,280 [  18493]   INFO - plication.impl.ApplicationImpl - ApplicationImpl.externalInstanceListener invocation 
2019-05-27 10:29:13,281 [  18494]   INFO - ellij.ide.CommandLineProcessor - External command line: 
2019-05-27 10:29:13,281 [  18494]   INFO - ellij.ide.CommandLineProcessor - Dir: /home/student/. 
2019-05-27 10:29:13,281 [  18494]   INFO - ellij.ide.CommandLineProcessor - ----- 
2019-05-27 10:29:14,958 [  20171]   INFO - com.intellij.ide.ui.UISettings - Loaded: fontSize=12, fontScale=1.0; restored: fontSize=12, fontScale=1.0 
2019-05-27 10:29:15,994 [  21207]   INFO - .openapi.application.Preloader - com.intellij.openapi.actionSystem.impl.ActionPreloader took 8545 ms 
2019-05-27 10:29:16,290 [  21503]   INFO - j.ide.ui.OptionsTopHitProvider - 2894 ms spent on EDT to cache options in application 
2019-05-27 10:29:16,940 [  22153]   INFO - rationStore.ComponentStoreImpl - Saving appDaemonCodeAnalyzerSettings took 83 ms, FeatureUsageStatistics took 17 ms, UISettings took 15 ms, XDebuggerSettings took 67 ms 
